,loss,accuracy,val_loss,val_accuracy
0,2.805206537246704,0.12502704560756683,2.3094639778137207,0.13905709981918335
1,2.3897721767425537,0.12280986458063126,2.1250369548797607,0.13408304750919342
2,2.2538394927978516,0.12951546907424927,2.1225905418395996,0.12478373944759369
3,2.1899828910827637,0.13167856633663177,2.0971734523773193,0.13667820394039154
4,2.154247760772705,0.13140816986560822,2.096149444580078,0.13516436517238617
5,2.1368846893310547,0.13146226108074188,2.088348627090454,0.12975779175758362
6,2.119802951812744,0.1393575668334961,2.0749170780181885,0.15224912762641907
7,2.1110947132110596,0.1375730037689209,2.082167625427246,0.14273355901241302
8,2.1056101322174072,0.1371944695711136,2.0792343616485596,0.14511245489120483
9,2.0971553325653076,0.14238590002059937,2.073819160461426,0.14749135076999664
10,2.092029333114624,0.14719878137111664,2.0747413635253906,0.14684255421161652
11,2.0873754024505615,0.14341336488723755,2.0652740001678467,0.157223179936409
12,2.080130100250244,0.14855071902275085,2.0590250492095947,0.15138408541679382
13,2.0683085918426514,0.15482370555400848,2.0422821044921875,0.1637110710144043
14,2.060378313064575,0.15904174745082855,2.051170587539673,0.1682526022195816
15,2.049104690551758,0.17007353901863098,2.0218465328216553,0.18230968713760376
16,2.042921781539917,0.16601774096488953,2.014967441558838,0.17149654030799866
17,2.0270166397094727,0.17277741432189941,1.9948270320892334,0.18706747889518738
18,2.0105485916137695,0.18353882431983948,1.9925925731658936,0.18793252110481262
19,1.9926674365997314,0.1868375539779663,1.9422527551651,0.21085640788078308
20,1.9692859649658203,0.19927535951137543,1.9355944395065308,0.19788062572479248
21,1.9469832181930542,0.20462903380393982,1.8951635360717773,0.21431660652160645
22,1.9259238243103027,0.21095608174800873,1.91013765335083,0.20220588147640228
23,1.9020342826843262,0.22058187425136566,1.8460783958435059,0.22685986757278442
24,1.885909914970398,0.2284231036901474,1.8265695571899414,0.2506487965583801
25,1.8752645254135132,0.23253299295902252,1.8222163915634155,0.23745675384998322
26,1.8560748100280762,0.23502054810523987,1.8067306280136108,0.2415657490491867
27,1.8345236778259277,0.24453817307949066,1.7612059116363525,0.26427334547042847
28,1.8279162645339966,0.25054076313972473,1.7436192035675049,0.2871972322463989
29,1.8147574663162231,0.25621891021728516,1.730143666267395,0.2826557159423828
30,1.810836672782898,0.26038286089897156,1.7393074035644531,0.2910899519920349
31,1.7908213138580322,0.2711983621120453,1.7244596481323242,0.2871972322463989
32,1.7841283082962036,0.2628704309463501,1.7070447206497192,0.2971453368663788
33,1.7777396440505981,0.27244213223457336,1.7050672769546509,0.29260382056236267
34,1.7652560472488403,0.27487561106681824,1.6554780006408691,0.3125
35,1.7640701532363892,0.2753623127937317,1.6503816843032837,0.31552767753601074
36,1.7508224248886108,0.2773631811141968,1.6275941133499146,0.3228806257247925
37,1.7395062446594238,0.28352800011634827,1.6647231578826904,0.3021193742752075
38,1.7521473169326782,0.28136491775512695,1.6419446468353271,0.32244810461997986
39,1.7394834756851196,0.2873675227165222,1.6065109968185425,0.34537196159362793
40,1.735823631286621,0.29007136821746826,1.6702691316604614,0.3261245787143707
41,1.7275257110595703,0.2918018698692322,1.6040055751800537,0.34212803840637207
42,1.7233082056045532,0.29007136821746826,1.5993903875350952,0.34385812282562256
43,1.7230359315872192,0.2971014380455017,1.5962722301483154,0.34839963912963867
44,1.7213938236236572,0.29542505741119385,1.5955699682235718,0.3509947955608368
45,1.703881025314331,0.3025091886520386,1.6177674531936646,0.3401816487312317
46,1.714800477027893,0.29623621702194214,1.5670897960662842,0.35229238867759705
47,1.6987577676773071,0.30753839015960693,1.5748846530914307,0.3492647111415863
48,1.718267560005188,0.2975340783596039,1.585986852645874,0.34385812282562256
49,1.7040534019470215,0.30532121658325195,1.5441566705703735,0.3685121238231659
50,1.6886647939682007,0.3111075162887573,1.5606743097305298,0.36505189538002014
51,1.68830406665802,0.3105126619338989,1.5580836534500122,0.3572664260864258
52,1.6957870721817017,0.3070516884326935,1.5563294887542725,0.36570069193840027
53,1.6880898475646973,0.3107289671897888,1.5413751602172852,0.3689446449279785
54,1.6781933307647705,0.3125675916671753,1.5638718605041504,0.370674729347229
55,1.6893609762191772,0.3129461407661438,1.5389964580535889,0.378892719745636
56,1.671562910079956,0.31537961959838867,1.504600167274475,0.39359861612319946
57,1.6776801347732544,0.30867400765419006,1.5304030179977417,0.3810553550720215
58,1.676262378692627,0.3141899108886719,1.5182268619537354,0.38235294818878174
59,1.6791741847991943,0.3145684599876404,1.5147228240966797,0.3819204270839691
60,1.6658161878585815,0.31894874572753906,1.5108962059020996,0.39078718423843384
61,1.667219638824463,0.3157040774822235,1.5086702108383179,0.3840830326080322
62,1.6644834280014038,0.3208955228328705,1.5223592519760132,0.37824395298957825
63,1.6615978479385376,0.3226800858974457,1.508131980895996,0.39576125144958496
64,1.6606338024139404,0.3192732036113739,1.4930377006530762,0.39121973514556885
65,1.6544996500015259,0.32013842463493347,1.5171078443527222,0.3752162754535675
66,1.6522780656814575,0.3218689262866974,1.4879852533340454,0.4028979241847992
67,1.6499555110931396,0.3276011347770691,1.4988305568695068,0.3966262936592102
68,1.6536978483200073,0.3241942524909973,1.483377456665039,0.3983564078807831
69,1.6498064994812012,0.3333333432674408,1.533606767654419,0.381271630525589
70,1.6570106744766235,0.32549211382865906,1.529457688331604,0.37586504220962524
71,1.6451700925827026,0.3289530575275421,1.4805415868759155,0.3985726535320282
72,1.6450912952423096,0.332143634557724,1.505457878112793,0.3853806257247925
73,1.6421623229980469,0.32787150144577026,1.4714207649230957,0.40181660652160645
74,1.6402301788330078,0.33127838373184204,1.4711244106292725,0.4143598675727844
75,1.6422847509384155,0.33122432231903076,1.5035173892974854,0.38884082436561584
76,1.6439839601516724,0.3289530575275421,1.4791117906570435,0.40376296639442444
77,1.6461204290390015,0.33641573786735535,1.4856544733047485,0.3983564078807831
78,1.638944387435913,0.33122432231903076,1.4764994382858276,0.40830451250076294
79,1.6430575847625732,0.3301968276500702,1.4909234046936035,0.39770761132240295
80,1.6412407159805298,0.3333874046802521,1.468693494796753,0.4100345969200134
81,1.634100079536438,0.3361453711986542,1.459208607673645,0.40873703360557556
82,1.6384073495864868,0.3273848295211792,1.4753021001815796,0.4057093560695648
83,1.6464624404907227,0.3298183083534241,1.4720442295074463,0.4031141996383667
84,1.6385011672973633,0.3319813907146454,1.4979363679885864,0.39576125144958496
85,1.630418062210083,0.33955225348472595,1.4713324308395386,0.39338234066963196
86,1.6378123760223389,0.33062946796417236,1.4573858976364136,0.4154411852359772
87,1.6305837631225586,0.3331170380115509,1.459524154663086,0.41241350769996643
88,1.6417502164840698,0.3331170380115509,1.4839378595352173,0.39554497599601746
89,1.6364762783050537,0.3352801203727722,1.4614309072494507,0.4137110710144043
90,1.6248480081558228,0.3290071487426758,1.4300669431686401,0.4184688627719879
91,1.6271708011627197,0.33657798171043396,1.4562559127807617,0.4139273464679718
92,1.6195940971374512,0.336469829082489,1.466158151626587,0.4074394404888153
93,1.6322715282440186,0.3335496485233307,1.4486231803894043,0.4154411852359772
94,1.6150554418563843,0.3424724340438843,1.452638864517212,0.4143598675727844
95,1.6178888082504272,0.3410123288631439,1.4359397888183594,0.4182525873184204
96,1.6266921758651733,0.3352801203727722,1.4584287405014038,0.4031141996383667
97,1.6247698068618774,0.3406337797641754,1.4736018180847168,0.4031141996383667
98,1.6179912090301514,0.3392277657985687,1.4782222509384155,0.39381489157676697
99,1.6242223978042603,0.33500972390174866,1.4447978734970093,0.41695502400398254
100,1.6195992231369019,0.3386329114437103,1.4238554239273071,0.42949825525283813
101,1.6187664270401,0.3412286341190338,1.485610008239746,0.3981401324272156
102,1.614221453666687,0.3420397937297821,1.4761791229248047,0.3940311372280121
103,1.6237472295761108,0.34052562713623047,1.4576818943023682,0.4074394404888153
104,1.6286509037017822,0.3327384889125824,1.4366183280944824,0.4180363416671753
105,1.6212644577026367,0.33701059222221375,1.4630026817321777,0.41068339347839355
106,1.6154636144638062,0.348799467086792,1.4691399335861206,0.4132785499095917
107,1.6184487342834473,0.33895739912986755,1.4346829652786255,0.4115484356880188
108,1.6129722595214844,0.34112048149108887,1.442116379737854,0.42322665452957153
109,1.6130634546279907,0.3414990305900574,1.4371906518936157,0.41695502400398254
110,1.6061538457870483,0.3507462739944458,1.4224604368209839,0.42993080615997314
111,1.6087325811386108,0.34209388494491577,1.432651162147522,0.4160899519920349
112,1.6110588312149048,0.34587928652763367,1.44019615650177,0.41306227445602417
113,1.6130175590515137,0.3412286341190338,1.4244498014450073,0.42106401920318604
114,1.6130000352859497,0.3414990305900574,1.440401315689087,0.4093858003616333
115,1.610426425933838,0.33955225348472595,1.43149995803833,0.4197664260864258
116,1.6162292957305908,0.3372809886932373,1.4352467060089111,0.4184688627719879
117,1.60823392868042,0.34252649545669556,1.4314674139022827,0.4219290614128113
118,1.603899598121643,0.34863725304603577,1.4092291593551636,0.4307958483695984
119,1.610184669494629,0.34349989891052246,1.4188976287841797,0.4221453368663788
120,1.6049636602401733,0.3432295024394989,1.4342375993728638,0.41890138387680054
121,1.6110858917236328,0.3413908779621124,1.4340577125549316,0.41890138387680054
122,1.6100926399230957,0.34788015484809875,1.4381872415542603,0.41457611322402954
123,1.6020087003707886,0.34550076723098755,1.4266639947891235,0.41933390498161316
124,1.6029226779937744,0.3448518216609955,1.408407211303711,0.4305795729160309
125,1.6092380285263062,0.3453926146030426,1.4272422790527344,0.4284169673919678
126,1.605430006980896,0.34377026557922363,1.4223787784576416,0.4178200662136078
127,1.6104615926742554,0.34490591287612915,1.425558090209961,0.41955018043518066
128,1.6003515720367432,0.34393250942230225,1.41771399974823,0.41522490978240967
129,1.59479820728302,0.3532879054546356,1.43950355052948,0.4156574308872223
130,1.6073881387710571,0.3430672585964203,1.4382344484329224,0.41695502400398254
131,1.6060806512832642,0.3436080515384674,1.4236979484558105,0.41738754510879517
132,1.5941962003707886,0.34468960762023926,1.4178786277770996,0.41933390498161316
133,1.602811336517334,0.34804239869117737,1.422311544418335,0.4184688627719879
134,1.5980503559112549,0.3481505513191223,1.4244498014450073,0.41933390498161316
135,1.602056622505188,0.3463659882545471,1.4595561027526855,0.39987024664878845
136,1.599869728088379,0.3475556969642639,1.411207675933838,0.43209341168403625
137,1.6009279489517212,0.3445814549922943,1.396315336227417,0.433174729347229
138,1.6013679504394531,0.35004326701164246,1.406176209449768,0.435553640127182
139,1.598318338394165,0.34847500920295715,1.4222546815872192,0.4199827015399933
140,1.596081256866455,0.34825870394706726,1.405930519104004,0.4286332130432129
141,1.5940412282943726,0.35042181611061096,1.4158592224121094,0.4247404932975769
142,1.5967830419540405,0.3490158021450043,1.4074864387512207,0.4251730144023895
143,1.5934809446334839,0.3542613089084625,1.4113143682479858,0.431228369474411
144,1.5969860553741455,0.35128703713417053,1.4303522109985352,0.41457611322402954
145,1.589011311531067,0.3503677248954773,1.4107064008712769,0.41955018043518066
146,1.5991723537445068,0.35123297572135925,1.418453335762024,0.4245242178440094
147,1.5936739444732666,0.35404500365257263,1.406419038772583,0.4357698857784271
148,1.5911294221878052,0.3453926146030426,1.3950307369232178,0.4327422082424164
149,1.5860583782196045,0.3489076495170593,1.3944400548934937,0.439446359872818
150,1.5834217071533203,0.35339605808258057,1.3842774629592896,0.44744810461997986
151,1.5930678844451904,0.35220634937286377,1.3872897624969482,0.4353373646736145
152,1.595305323600769,0.3483127951622009,1.3895978927612305,0.43598616123199463
153,1.5831427574157715,0.3507462739944458,1.4118627309799194,0.42560553550720215
154,1.5845450162887573,0.3497728705406189,1.4079941511154175,0.4219290614128113
155,1.5823309421539307,0.3565325438976288,1.399107575416565,0.4238754212856293
156,1.5830999612808228,0.3536664545536041,1.3982772827148438,0.43252596259117126
157,1.594829797744751,0.35128703713417053,1.4059045314788818,0.43166089057922363
158,1.5847898721694946,0.35496431589126587,1.3813520669937134,0.44701558351516724
159,1.5727429389953613,0.36156174540519714,1.4229174852371216,0.42149654030799866
160,1.5933184623718262,0.3491239547729492,1.3877595663070679,0.42949825525283813
161,1.5841344594955444,0.3507462739944458,1.3940179347991943,0.42993080615997314
162,1.5816829204559326,0.35339605808258057,1.3883126974105835,0.42776817083358765
163,1.5829823017120361,0.354748010635376,1.4205082654953003,0.42149654030799866
164,1.5779668092727661,0.35496431589126587,1.3797407150268555,0.4223615825176239
165,1.5860934257507324,0.3543153703212738,1.4237043857574463,0.4137110710144043
166,1.5931408405303955,0.3526930510997772,1.3902044296264648,0.43879756331443787
167,1.5816724300384521,0.35539692640304565,1.3920382261276245,0.4403114318847656
168,1.5851576328277588,0.358317106962204,1.404466986656189,0.4403114318847656
169,1.578644871711731,0.3542613089084625,1.3990724086761475,0.4251730144023895
170,1.583251953125,0.35263898968696594,1.3798609972000122,0.43403980135917664
171,1.5837578773498535,0.3579385578632355,1.403306007385254,0.43663495779037476
172,1.5819966793060303,0.34988102316856384,1.3778645992279053,0.4463667869567871
173,1.584601640701294,0.3520981967449188,1.369789719581604,0.4372837245464325
174,1.577758550643921,0.35756003856658936,1.3840943574905396,0.43901383876800537
175,1.5770379304885864,0.3624269962310791,1.3941315412521362,0.43641868233680725
176,1.5846084356307983,0.35339605808258057,1.3732099533081055,0.4379325211048126
177,1.5714017152786255,0.3581008017063141,1.4047330617904663,0.4305795729160309
178,1.5743674039840698,0.3614535927772522,1.3828009366989136,0.4400951564311981
179,1.571608304977417,0.3584252595901489,1.3821319341659546,0.43901383876800537
180,1.5697718858718872,0.3649686276912689,1.384719729423523,0.4403114318847656
181,1.5777291059494019,0.35577547550201416,1.387831211090088,0.4329584836959839
182,1.5829931497573853,0.35858750343322754,1.4071667194366455,0.42776817083358765
183,1.5777822732925415,0.35874971747398376,1.3603806495666504,0.44485294818878174
184,1.574485421180725,0.358317106962204,1.394759178161621,0.4375
185,1.570601224899292,0.35599178075790405,1.4008780717849731,0.42365917563438416
186,1.575858235359192,0.3586956560611725,1.4133909940719604,0.4089532792568207
187,1.5703768730163574,0.36134544014930725,1.3777246475219727,0.4310121238231659
188,1.5874335765838623,0.3578304052352905,1.385240077972412,0.43901383876800537
189,1.5746831893920898,0.3631840944290161,1.393845558166504,0.4327422082424164
190,1.5797449350357056,0.3513951897621155,1.3937734365463257,0.4333910048007965
191,1.5760620832443237,0.36237290501594543,1.3836902379989624,0.43620243668556213
192,1.5665866136550903,0.36372485756874084,1.399072527885437,0.4284169673919678
193,1.5851328372955322,0.35301750898361206,1.4082914590835571,0.4156574308872223
