,loss,accuracy,val_loss,val_accuracy
0,2.6896870136260986,0.14146657288074493,2.267709732055664,0.16435986757278442
1,2.3811118602752686,0.1482803374528885,2.1016921997070312,0.1637110710144043
2,2.2887864112854004,0.14871296286582947,2.097069501876831,0.15224912762641907
3,2.2192368507385254,0.15644602477550507,2.0887720584869385,0.16068339347839355
4,2.162447690963745,0.1579602062702179,2.0580642223358154,0.17106401920318604
5,2.1211466789245605,0.16174562275409698,2.030992269515991,0.17301037907600403
6,2.096559524536133,0.17342634499073029,2.043691396713257,0.1788494735956192
7,2.0678343772888184,0.18305213749408722,2.0041627883911133,0.19961072504520416
8,2.0426416397094727,0.19684188067913055,1.9857479333877563,0.21929065883159637
9,2.025724172592163,0.19938351213932037,1.9780408143997192,0.21388408541679382
10,2.009976387023926,0.20652173459529877,1.9756600856781006,0.21474912762641907
11,1.996988296508789,0.21106424927711487,1.9493826627731323,0.22664359211921692
12,1.9784647226333618,0.22355613112449646,1.9668617248535156,0.2218858152627945
13,1.9709513187408447,0.2229072004556656,1.92353355884552,0.24502594769001007
14,1.9539999961853027,0.23210036754608154,1.9431006908416748,0.2348615974187851
15,1.9354488849639893,0.2406986802816391,1.8991827964782715,0.2740052044391632
16,1.9213958978652954,0.24556565284729004,1.8677583932876587,0.2824394404888153
17,1.9065985679626465,0.2529201805591583,1.8559167385101318,0.27076125144958496
18,1.8907781839370728,0.2624378204345703,1.8534836769104004,0.2740052044391632
19,1.8639650344848633,0.270387202501297,1.7926318645477295,0.308174729347229
20,1.8501571416854858,0.27422669529914856,1.7846869230270386,0.3083910048007965
21,1.8339923620224,0.28033745288848877,1.7641741037368774,0.31812283396720886
22,1.8102518320083618,0.29245078563690186,1.7042073011398315,0.3432093560695648
23,1.7911863327026367,0.29401904344558716,1.684934139251709,0.34126296639442444
24,1.7794485092163086,0.29737183451652527,1.701162338256836,0.3343425691127777
25,1.7796145677566528,0.2991023063659668,1.642311692237854,0.3574827015399933
26,1.7656960487365723,0.30294179916381836,1.6455310583114624,0.3512110710144043
27,1.7502070665359497,0.31483885645866394,1.6454033851623535,0.34580451250076294
28,1.7440133094787598,0.31678563356399536,1.620121717453003,0.3598615825176239
29,1.7361290454864502,0.3230045437812805,1.6048569679260254,0.36764705181121826
30,1.726570725440979,0.3238157033920288,1.5941503047943115,0.3661332130432129
31,1.71701180934906,0.3245728015899658,1.5853279829025269,0.3775951564311981
32,1.7090208530426025,0.33306294679641724,1.5775238275527954,0.37348616123199463
33,1.695938229560852,0.3366861343383789,1.5627899169921875,0.3855968713760376
